body,author,title,label,link,time,date,id,
"Circula nas redes sociais que o jornal Washington Post confirmou que o primeiro paciente contaminado pelo vírus SARS-Cov-2, que causa a Covid-19, era funcionário de um laboratório de virologia da cidade de Wuhan, na China. A informação foi publicada no site Conexão Amazonas. Essa sugestão de checagem foi encaminhada por um leitor da Lupa pelo formulário ",Nathália Afonso, #Verificamos: É falso que Washington Post informou que paciente zero da Covid-19 era funcionário de laboratório em Wuhan,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/11/verificamos-washington-post-covid-19/,16h36,11.maio.2020,176,
"Circula pelas redes sociais um post sobre o número de mortes por doenças respiratórias no Ceará. De acordo com a publicação, ocorreram menos óbitos desse tipo entre 16 de março e 10 de maio deste ano do que no mesmo período em 2019. Na data inicial do período analisado, houve a primeira morte confirmada no país de Covid-19, doença causada pelo novo coronavírus. Segundo o post, os dados foram extraídos do Portal da Transparência do Registro Civil. Por meio do ​",Maurício Moraes," #Verificamos: É falso que, no Ceará, o número de mortes por doenças respiratórias diminuiu em 2020",FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/11/verificamos-ceara-mortes-doencas-respiratorias-2020/,16h47,11.maio.2020,177,
"Circula nas redes sociais um texto que afirma que o presidente do Supremo Tribunal Federal (STF), José Antônio Dias Toffoli, teria afirmado que “quem não registrar grupos de WhatsApp em cartório será condenado por fakenews”. Por meio do ",Gustavo Queiroz, #Verificamos: É falso que Dias Toffoli pediu o registro em cartório de grupos de WhatsApp,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/11/verificamos-falso-toffoli-whatsapp/,15h57,11.maio.2020,178,
"Circula nas redes sociais uma foto que mostra lojas fechadas. Em cima das portas dos três estabelecimentos comerciais, há cartazes citando o número de “pais de família” que se tornaram desempregados em Belo Horizonte (MG). Isso se deveria às consequências na economia local das medidas de isolamento determinadas pelo prefeito da cidade, Alexandre Kalil (PSD), durante a pandemia de Covid-19, doença causada pelo novo coronavírus. Por meio do ​",Chico Marés, #Verificamos: É montagem foto com faixas de protesto contra prefeito de Belo Horizonte na pandemia,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/11/verificamos-kalil-faixas-coronavirus/,15h44,11.maio.2020,179,
O que você precisa saber:,Jaqueline Sordi, Lupa na Ciência: Especialistas desaconselham implementar ‘passaporte da imunidade’ para a Covid-19,,https://piaui.folha.uol.com.br/lupa/2020/05/11/lupa-na-ciencia-passaporte-imunidade/,12h00,11.maio.2020,180,
"Circula nas redes sociais uma informação que afirma que Bill Gates, fundador da Microsoft, estaria criando uma vacina “não líquida”, em formato de selo, que seria capaz de controlar todos os usuários utilizando a tecnologia de distribuição de internet 5G. Isso já estaria sendo praticado na China. “Uma forma eficiente e engenhosa de controlar todos”, diz o texto. Por meio do ",Gustavo Queiroz, #Verificamos: É falso que Bill Gates criou ‘vacina não líquida’ capaz de monitorar pessoas via tecnologia 5G,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/08/bill-gates-vacina-monitorar-pessoas/,19h44,08.maio.2020,181,
"Circula nas redes sociais que o número de mortos por Covid-19 caiu de 150 para dois por dia em Manaus após a visita do ministro da Saúde, Nelson Teich, à cidade. Por meio do ​",Nathália Afonso, #Verificamos: É falso que número de mortes por dia caiu em Manaus após visita de Teich,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/08/verificamos-mortes-manaus-teich/,19h26,08.maio.2020,182,
"Circula pelas redes sociais um vídeo que mostra um confronto entre ambulantes e fiscais no centro de São Paulo. Homens de colete laranja e camelôs aparecem correndo e arremessando coisas. Em um determinado momento, uma das pessoas de laranja corre na direção de uma esquina, é jogada ao chão e começa a ser chutada por um grupo. Segundo a legenda, os ambulantes atacaram “fiscais de Doria”, referência ao governador de São Paulo, João Dória, que queriam tomar mercadorias de quem estava trabalhando na rua durante a pandemia. Por meio do ​",Maurício Moraes, #Verificamos: Vídeo de confronto entre ambulantes e fiscais em SP é antigo e não tem relação com Covid-19,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/08/verificamos-video-confronto-ambulantes-fiscais-sp-covid-19/,18h38,08.maio.2020,183,
Circula nas redes sociais uma imagem que compara duas fotos idênticas de caixões alinhados. A legenda afirma que o Grupo Globo teria retratado uma cena de vítimas de um naufrágio em 2013 como sendo de óbitos causados pelo novo coronavírus. Por meio do ,Gustavo Queiroz, #Verificamos: Imagem de mortos em naufrágio não foi utilizada pela Globo em notícia sobre a Covid-19 na Itália,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/08/verificamos-mortos-naufragio-globo-covid/,19h05,08.maio.2020,184,
"Circula pelas redes sociais uma imagem com o total de mortes registradas pelos cartórios em abril de 2019 e abril de 2020. De acordo com o comparativo, houve 99.610 registros de óbitos em abril do ano passado, contra 99.588 no mesmo período deste ano –ou seja, a quantidade computada em abril deste ano teria sido menor, mesmo com a pandemia de Covid-19, doença causada pelo novo coronavírus. O texto indica o Portal da Transparência do Registro Civil como fonte das informações. Por meio do ​",Maurício Moraes," #Verificamos: É falso que total de mortes registradas em cartórios em abril, com a pandemia, foi menor que em 2019",FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/08/verificamos-mortes-registradas-cartorios-abril-pandemia/,17h04,08.maio.2020,185,
"Circula nas redes sociais que Adélio Bispo – responsável por ferir gravemente o então candidato a presidente Jair Bolsonaro na campanha eleitoral em 2018 – estaria com Covid-19, doença causada pelo novo coronavírus. Essa informação circula acompanhada da imagem de um homem sendo atendido em uma ambulância. Por meio do ​",Nathália Afonso, #Verificamos: Adélio Bispo não foi contaminado com o novo coronavírus,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/07/verificamos-adelio-bispo-covid/,15h35,07.maio.2020,186,
O que você precisa saber:,Jaqueline Sordi, Lupa na Ciência: Pesquisas descartam relação entre anti-hipertensivos e agravamento de quadros da Covid-19,,https://piaui.folha.uol.com.br/lupa/2020/05/08/lupa-na-ciencia-anti-hipertensivos/,12h00,08.maio.2020,187,
"Circula nas redes sociais que o teste realizado em pessoas com suspeita de Covid-19 demora 10 a 20 dias para ficar pronto, enquanto vítimas da doença teriam o resultado instantâneo. Por meio do ​",Nathália Afonso, #Verificamos: Vítimas da Covid-19 não tem resultado automático em teste da doença,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/07/verificamos-covid-teste-automatico/,19h20,07.maio.2020,188,
"Circula pelas redes sociais um texto que afirma que o uso prolongado de máscaras de proteção para o rosto poderia provocar hipóxia, quadro clínico causado por uma concentração insuficiente de oxigênio no sangue. “Respirar repetidamente o ar expirado se transforma em dióxido de carbono, e é por isso que nos sentimos tontos”, diz a mensagem.  Por meio do ​",Gustavo Queiroz, #Verificamos: É falso que uso prolongado de máscara de proteção produz hipóxia,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/07/verificamos-falso-mascara-hipoxia/,16h56,07.maio.2020,189,
"Na última semana, as redes sociais foram inundadas com informações falsas relacionadas aos caixões de vítimas de Covid-19, doença causada pelo novo coronavírus. Segundo textos que circulam no Facebook, os caixões estariam sendo enterrados vazios ou com pedras para inflar artificialmente o número de vítimas da doença e causar pânico na população. Os diretores da ",Equipe Lupa, Verifica Coronavírus EP04: redes sociais são inundadas com boatos sobre caixões vazios,,https://piaui.folha.uol.com.br/lupa/2020/05/07/verifica-coronavirus-ep04-caixoes/,16h18,07.maio.2020,190,
"Circula pelas redes sociais um vídeo de uma idosa deitada sobre um plástico, com máscara, na maca de um hospital. De acordo com a legenda, a mulher foi levada por parentes para o Hospital Abelardo Santos, localizado no distrito de Icoaraci, em Belém (PA). Depois de ser transferida para uma sala, a família teria recebido a informação de que ela havia morrido, possivelmente por Covid-19, doença causada pelo novo coronavírus. O grupo então teria invadido o necrotério, aberto o saco e encontrado a idosa viva, respirando, em seu interior. A filmagem teria ocorrido logo depois desse momento. Por meio do ​",Maurício Moraes, #Verificamos: É falso que idosa filmada em maca foi resgatada viva do necrotério após hospital comunicar morte por Covid-19,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/07/verificamos-idosa-filmada-resgatada-viva-hospital-morte-covid-19/,14h13,07.maio.2020,191,
"Na última segunda-feira (04), o governador do Rio de Janeiro, Wilson Witzel, foi entrevistado por jornalistas no programa Roda Viva, da TV Cultura. Ele foi questionado sobre as medidas que seu governo vem adotando para combater a Covid-19, doença causada pelo novo coronavírus, e também sobre sua relação com o presidente Jair Bolsonaro. Witzel também voltou a comentar o assassinato da vereadora Marielle Franco (PSOL-RJ). A ",Nathália Afonso, Witzel erra em menções a posicionamentos antigos sobre armamento e Marielle,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/06/wilson-witzel-marielle-armas/,17h21,06.maio.2020,192,
"Circula pelas redes sociais um vídeo que mostra médicos e funcionários de um hospital dançando e se movimentando alegremente. Algumas pessoas que estão sentadas se levantam assim que a câmera chega e passam a chacoalhar os braços e balançar o corpo. De acordo com a legenda da publicação, é uma comemoração do fechamento de dois hospitais em Israel por falta de pacientes com Covid-19, doença causada pelo novo coronavírus. Por meio do ​",Maurício Moraes, #Verificamos: É falso que vídeo de médicos dançando em Israel tenha relação com fechamento de hospitais sem casos de Covid-19,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/06/verificamos-video-medicos-dancando-israel-fechamento-hospitais-covid-19/,18h30,06.maio.2020,193,
"Circula nas redes sociais que 170 milhões de pessoas se inscreveram para receber o auxílio emergencial de R$ 600 que está sendo pago a pessoas em situação de vulnerabilidade pelo governo federal durante a epidemia de Covid-19. A mensagem ironiza esse número, pontuando que é muito maior do que a quantidade de eleitores que votaram no presidente Jair Bolsonaro (sem partido) nas eleições de 2018. Por meio do ​",Chico Marés, #Verificamos: É falso que 170 milhões estão recebendo auxílio emergencial por coronavírus no Brasil,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/06/verificamos-auxilio-emergencial-170-milhoes/,14h13,06.maio.2020,194,
"Em mais um esforço contra a desinformação em torno do novo coronavírus e da Covid-19, a ",Equipe Lupa, Lupa lança plataforma de checagens em português sobre o novo coronavírus,,https://piaui.folha.uol.com.br/lupa/2020/05/05/lupa-plataforma-coronavirus-verificado/,11h00,05.maio.2020,195,
O que você precisa saber:,Jaqueline Sordi," Lupa na Ciência: Além de danos no pulmão, Covid-19 pode aumentar formação de coágulos sanguíneos",,https://piaui.folha.uol.com.br/lupa/2020/05/06/lupa-ciencia-covid-19-trombose/,12h00,06.maio.2020,196,
"Circula pelas redes sociais uma imagem que mostra o governador do estado de São Paulo, João Doria (PSDB), em um cartaz colocado em ponto de ônibus. Neste cartaz, estão os dizeres: “Confie no seu governador. Um bom cidadão deve obedecer”. Por meio do ​",Gustavo Queiroz, #Verificamos: É montagem cartaz em ponto de ônibus com foto de Doria e a frase ‘confie em seu governador’,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/05/verificamos-cartaz-doria/,20h25,05.maio.2020,197,
"Circula pelas redes sociais uma foto de uma pessoa que aparentemente carrega um caixão pela ponta dos dedos. A cena teria ocorrido durante o enterro de uma vítima de Covid-19, doença causada pelo novo coronavírus. De acordo com a legenda da publicação, como parece não ter sido necessário usar força no movimento, isso indicaria que o caixão estava completamente vazio. Por meio do ​",Maurício Moraes, #Verificamos: Foto não mostra pessoa segurando ‘caixão vazio com dois dedos’ em enterro na pandemia,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/05/verificamos-foto-pessoa-segurando-caixao-vazio-dois-dedos-enterro-pandemia/,19h16,05.maio.2020,198,
"Circula nas redes sociais vídeo que mostra o governador de São Paulo, João Doria (PSDB), dançando com a Deputada Federal Joice Hasselmann (PSL-SP). O vídeo, publicado no dia 30 de abril, é acompanhado de legenda que diz que a festa teria acontecido no município de Araçatuba, na “semana passada”, dentro do período de isolamento social. Por meio do ",Gustavo Queiroz, #Verificamos: É antigo vídeo que mostra Doria e Joice em ‘festa em Araçatuba’,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/05/verificamos-doria-joice-aracatuba/,17h29,05.maio.2020,199,
"Circula nas redes sociais que o governador do Rio de Janeiro, Wilson Witzel (PSC), “vai pagar 80% de um salário mínimo para todos os presos do estado”. A imagem é acompanhada de uma circular publicada pelo governo do Rio de Janeiro. Por meio do ",Gustavo Queiroz, #Verificamos: É falso que Governo do Rio irá pagar R$ 836 para presidiários do estado,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/05/verificamos-rio-presidiarios-coronavirus/,16h16,05.maio.2020,200,
"Circula pelas redes sociais um post com imagens que mostram caixões vazios com a tampa aberta ao seu lado, jogados sobre a grama. De acordo com a legenda, as fotos são de “enterros falsos” de vítimas de Covid-19, doença causada pelo novo coronavírus, que teriam ocorrido em São Paulo e no Amazonas. Por meio do ​",Maurício Moraes, #Verificamos: Fotos de caixões vazios jogados no chão são anteriores à pandemia,FALSO,https://piaui.folha.uol.com.br/lupa/2020/05/05/verificamos-fotos-caixoes-vazios-jogados-chao-pandemia/,15h46,05.maio.2020,201,
"Circula pelas redes sociais um post com a alegação de que os dados dos cartórios de registro civil “desmentem’ as mortes por Covid-19 informadas pelas Secretarias Estaduais de Saúde. Segundo a publicação, os números das duas fontes não batem, o que seria uma “prova” de que não está ocorrendo a pandemia do novo coronavírus no país. Por meio do ​",Maurício Moraes, #Verificamos: É falso que dados de cartórios ‘comprovam’ que não há pandemia,"VERDADEIRO, MAS",https://piaui.folha.uol.com.br/lupa/2020/05/04/verificamos-dados-cartorios-pandemia/,19h27,04.maio.2020,202,
